,index,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),z1_Light(kW),z2_Light(kW),z3_Light(kW),z4_Light(kW)
267,2019-04-03 12:00:00,13.3,0.0,2.6,250,18,1017.0,0.02,9.86,18.61,0.05
268,2019-04-03 15:00:00,14.7,0.0,3.3,270,15,1013.9,0.01,7.92,18.01,0.06
269,2019-04-03 18:00:00,14.9,0.0,3.3,320,17,1012.0,12.15,8.96,16.2,14.65
270,2019-04-03 21:00:00,11.1,0.0,4.4,290,29,1013.9,12.37,8.3,18.23,14.83
271,2019-04-04 00:00:00,8.8,0.0,2.7,290,28,1015.2,12.27,5.0,11.12,14.1
272,2019-04-04 03:00:00,7.0,0.0,2.3,290,30,1014.7,12.28,4.95,8.81,4.69
273,2019-04-04 06:00:00,6.4,0.0,2.7,270,30,1014.6,12.34,4.99,11.14,14.81
274,2019-04-04 09:00:00,10.0,0.0,3.2,270,22,1014.6,0.01,11.87,15.96,0.04
275,2019-04-04 12:00:00,16.4,0.0,3.7,270,17,1011.8,0.02,8.11,18.19,0.07
276,2019-04-04 15:00:00,20.4,0.0,3.1,230,16,1007.5,0.01,7.96,17.88,0.03
277,2019-04-04 18:00:00,18.4,0.0,4.5,320,17,1005.8,12.27,8.3,32.66,19.22
278,2019-04-04 21:00:00,15.3,0.0,2.6,290,17,1007.6,12.51,8.39,32.99,20.01
279,2019-04-05 00:00:00,11.2,0.0,1.4,340,26,1007.3,12.35,8.21,39.6,38.22
280,2019-04-05 03:00:00,9.9,0.0,1.6,320,28,1005.1,12.55,7.38,37.45,38.51
281,2019-04-05 06:00:00,7.9,0.0,0.3,0,33,1004.0,0.0,7.22,36.64,42.9
282,2019-04-05 09:00:00,12.6,0.0,1.5,290,24,1003.4,0.01,7.91,17.56,0.06
283,2019-04-05 12:00:00,18.7,0.0,3.7,290,33,1001.6,0.0,8.11,17.96,0.04
284,2019-04-05 15:00:00,20.5,0.0,6.5,270,27,999.9,0.01,23.4,17.51,0.07
285,2019-04-05 18:00:00,20.9,0.0,4.5,270,19,999.8,12.13,7.2,30.91,14.68
286,2019-04-05 21:00:00,17.4,0.0,3.0,290,24,1002.3,12.5,7.4,38.58,34.23
287,2019-04-06 00:00:00,13.3,0.0,2.5,320,24,1004.8,12.46,5.08,38.49,24.0
288,2019-04-06 03:00:00,11.3,0.0,2.5,290,22,1006.4,12.18,4.95,37.77,23.54
289,2019-04-06 06:00:00,8.6,0.0,0.5,90,29,1006.5,0.0,7.22,38.09,28.53
290,2019-04-06 09:00:00,12.7,0.0,1.1,50,25,1007.4,0.02,9.39,37.04,0.04
291,2019-04-06 12:00:00,18.0,0.0,2.2,340,17,1005.1,0.01,7.1,17.76,0.06
292,2019-04-06 15:00:00,22.4,0.0,4.1,290,16,1002.0,0.01,6.02,18.07,0.07
293,2019-04-06 18:00:00,22.2,0.0,1.5,340,17,1000.9,12.1,7.33,30.87,14.67
294,2019-04-06 21:00:00,16.5,0.0,0.8,90,30,1002.9,12.26,5.95,17.93,15.11
295,2019-04-07 00:00:00,13.0,0.0,0.8,50,49,1003.3,12.23,6.74,17.89,5.23
296,2019-04-07 03:00:00,10.8,0.0,1.5,110,56,1003.6,12.19,5.93,17.85,5.18
297,2019-04-07 06:00:00,9.8,0.0,1.9,110,64,1004.0,0.02,5.9,37.45,9.84
298,2019-04-07 09:00:00,11.6,0.0,0.9,140,74,1004.7,0.01,5.98,38.06,0.06
299,2019-04-07 12:00:00,16.8,0.0,3.0,110,44,1003.7,0.01,8.91,17.91,0.07
300,2019-04-07 15:00:00,17.7,0.0,3.4,90,43,1001.6,0.0,5.95,18.29,0.07
301,2019-04-07 18:00:00,15.6,0.0,4.3,110,48,1001.6,11.95,6.71,30.72,24.54
302,2019-04-07 21:00:00,12.6,0.0,2.6,140,58,1002.9,0.01,6.76,17.89,5.22
303,2019-04-08 00:00:00,10.0,0.0,0.8,110,70,1004.8,0.0,5.87,17.75,5.25
304,2019-04-08 03:00:00,7.8,0.0,0.3,0,82,1004.3,0.01,5.96,17.89,5.19
305,2019-04-08 06:00:00,7.1,0.0,0.9,290,86,1005.3,0.01,5.91,17.82,9.9
306,2019-04-08 09:00:00,14.6,0.0,4.1,270,25,1007.0,0.01,5.13,15.96,0.06
307,2019-04-08 12:00:00,19.5,0.0,4.4,320,18,1006.8,0.01,8.19,17.79,0.06
308,2019-04-08 15:00:00,20.5,0.0,5.2,290,17,1006.3,0.01,8.34,17.94,0.08
309,2019-04-08 18:00:00,15.1,0.0,4.0,160,34,1008.0,0.01,8.3,31.02,14.69
310,2019-04-08 21:00:00,10.3,0.0,6.4,110,46,1012.3,0.01,6.74,17.85,14.6
311,2019-04-09 00:00:00,9.7,0.0,4.4,110,44,1013.6,0.02,6.67,17.73,4.72
312,2019-04-09 03:00:00,8.4,0.0,2.1,140,49,1014.1,0.0,5.94,17.87,4.71
313,2019-04-09 06:00:00,5.8,0.0,2.1,110,61,1014.2,0.0,5.93,17.85,9.9
314,2019-04-09 09:00:00,11.0,0.0,2.4,140,45,1014.8,0.01,7.75,17.34,0.07
315,2019-04-09 12:00:00,14.7,0.0,6.5,90,31,1012.6,0.01,8.02,17.85,0.06
316,2019-04-09 15:00:00,13.1,0.0,7.1,90,35,1010.0,0.01,7.84,17.51,0.08
317,2019-04-09 18:00:00,8.5,0.5,5.1,90,77,1009.5,12.33,8.22,51.77,42.42
318,2019-04-09 21:00:00,6.3,3.5,5.5,90,85,1009.1,12.42,8.32,39.38,42.87
319,2019-04-10 00:00:00,5.3,3.0,4.2,90,91,1005.4,12.03,8.09,38.32,32.21
320,2019-04-10 03:00:00,6.4,1.0,3.9,90,84,1003.4,12.02,7.29,15.79,32.29
321,2019-04-10 06:00:00,5.3,0.5,1.6,140,89,1004.4,12.29,6.48,17.91,37.91
322,2019-04-10 09:00:00,7.1,0.0,0.3,0,86,1004.1,0.01,10.15,18.2,0.08
323,2019-04-10 12:00:00,8.5,0.0,2.7,320,77,1004.0,0.0,11.38,17.95,0.05
324,2019-04-10 15:00:00,9.6,0.0,2.0,320,70,1003.4,0.0,9.43,17.08,0.05
325,2019-04-10 18:00:00,9.3,0.0,1.9,320,70,1004.9,0.01,8.25,17.89,14.64
326,2019-04-10 21:00:00,9.0,0.0,1.1,320,71,1007.2,12.15,6.71,28.37,14.61
327,2019-04-11 00:00:00,8.3,0.0,0.8,90,81,1008.1,12.3,5.0,8.63,9.36
328,2019-04-11 03:00:00,7.4,0.0,0.7,140,86,1008.0,12.26,4.97,8.56,9.35
329,2019-04-11 06:00:00,6.0,0.0,0.3,0,93,1008.4,0.01,4.98,19.88,0.08
330,2019-04-11 09:00:00,10.1,0.0,1.4,340,71,1010.1,0.0,7.8,17.49,0.06
331,2019-04-11 12:00:00,12.7,0.0,0.8,140,53,1009.2,0.02,7.97,17.81,0.03
332,2019-04-11 15:00:00,13.9,0.0,1.2,20,43,1007.4,0.0,8.03,17.72,0.07
333,2019-04-11 18:00:00,14.1,0.0,0.8,180,37,1007.1,12.04,6.68,17.81,19.32
334,2019-04-11 21:00:00,10.7,0.0,2.3,160,63,1008.8,12.29,6.81,39.05,38.25
335,2019-04-12 00:00:00,9.3,0.0,1.1,140,67,1009.7,12.27,6.8,10.93,28.41
336,2019-04-12 03:00:00,8.4,0.0,0.2,0,74,1009.4,11.99,4.1,9.98,27.94
337,2019-04-12 06:00:00,7.1,0.0,0.6,140,87,1010.1,0.0,6.7,10.92,32.65
338,2019-04-12 09:00:00,11.4,0.0,2.0,290,60,1011.6,0.02,5.05,8.68,0.06
339,2019-04-12 12:00:00,16.3,0.0,3.8,320,24,1011.1,0.02,1.55,8.53,0.09
340,2019-04-12 15:00:00,19.1,0.0,3.8,270,20,1010.0,0.01,8.17,8.54,0.07
341,2019-04-12 18:00:00,16.8,0.0,2.2,140,29,1010.9,12.04,8.22,21.59,14.67
342,2019-04-12 21:00:00,12.6,0.0,2.5,140,47,1013.0,12.35,8.36,8.63,33.88
343,2019-04-13 00:00:00,10.3,0.0,0.4,0,57,1014.1,12.41,6.93,8.68,23.99
344,2019-04-13 03:00:00,7.4,0.0,1.0,140,72,1014.2,12.0,5.01,8.49,23.36
345,2019-04-13 06:00:00,5.7,0.0,1.7,140,84,1014.7,0.0,4.99,10.87,28.36
346,2019-04-13 09:00:00,12.0,0.0,0.6,70,57,1015.3,0.02,5.01,8.63,0.08
347,2019-04-13 12:00:00,17.4,0.0,2.5,290,31,1013.8,0.01,8.24,8.62,0.09
348,2019-04-13 15:00:00,19.2,0.0,2.9,180,22,1011.1,0.0,8.12,8.52,0.08
349,2019-04-13 18:00:00,18.0,0.0,3.6,180,22,1010.8,13.88,8.6,21.94,49.61
350,2019-04-13 21:00:00,14.5,0.0,1.7,50,33,1011.9,12.29,8.25,10.91,43.54
351,2019-04-14 00:00:00,11.9,0.0,0.7,360,41,1012.0,12.29,8.3,10.92,33.61
352,2019-04-14 03:00:00,9.7,0.0,0.2,0,54,1010.3,12.04,8.11,10.77,33.18
353,2019-04-14 06:00:00,9.6,0.0,0.5,50,60,1009.6,0.0,5.03,10.94,38.41
354,2019-04-14 09:00:00,12.2,0.0,0.4,0,45,1009.0,0.01,9.81,8.62,0.1
355,2019-04-14 12:00:00,15.0,0.0,3.7,250,40,1006.7,0.01,9.81,8.64,0.06
356,2019-04-14 15:00:00,14.5,0.0,3.8,340,49,1005.8,0.01,4.98,8.6,0.09
357,2019-04-14 18:00:00,15.4,0.0,4.6,290,34,1005.5,12.16,7.55,21.65,14.69
358,2019-04-14 21:00:00,12.8,0.0,4.1,320,36,1008.1,12.27,7.22,8.59,15.04
359,2019-04-15 00:00:00,10.7,0.0,3.2,290,37,1010.2,12.11,4.94,8.52,5.21
360,2019-04-15 03:00:00,7.6,0.0,0.0,0,44,1010.8,12.21,4.98,8.58,5.22
361,2019-04-15 06:00:00,4.5,0.0,0.0,0,59,1011.9,0.01,5.05,8.01,10.04
362,2019-04-15 09:00:00,11.5,0.0,3.9,270,25,1013.0,0.01,7.24,8.61,0.08
363,2019-04-15 12:00:00,17.2,0.0,4.6,290,15,1012.2,0.01,6.47,4.75,0.06
364,2019-04-15 15:00:00,21.1,0.0,3.1,290,12,1010.0,0.01,6.84,4.79,0.06
365,2019-04-15 18:00:00,20.7,0.0,7.2,290,15,1010.1,0.0,8.71,21.52,14.7
366,2019-04-15 21:00:00,17.4,0.0,2.1,290,25,1012.3,0.01,8.83,8.61,24.74
367,2019-04-16 00:00:00,13.9,0.0,1.2,290,31,1012.8,0.01,8.66,10.83,14.56
368,2019-04-16 03:00:00,9.5,0.0,0.2,0,48,1012.4,0.0,10.19,8.54,14.58
369,2019-04-16 06:00:00,7.4,0.0,1.5,340,53,1012.6,0.02,10.13,11.37,24.38
370,2019-04-16 09:00:00,14.8,0.0,1.7,320,32,1013.2,0.01,10.18,8.63,0.08
371,2019-04-16 12:00:00,21.1,0.0,3.3,270,12,1012.1,0.02,10.17,8.58,0.06
372,2019-04-16 15:00:00,24.8,0.0,3.4,290,9,1008.2,0.01,10.13,8.54,0.06
373,2019-04-16 18:00:00,23.1,0.0,1.6,230,12,1007.5,0.02,10.22,21.61,14.68
374,2019-04-16 21:00:00,19.4,0.0,1.9,180,15,1009.0,0.02,10.39,8.49,24.64
375,2019-04-17 00:00:00,16.0,0.0,0.4,0,28,1008.8,0.02,10.26,8.43,14.57
376,2019-04-17 03:00:00,13.3,0.0,0.7,70,43,1008.0,0.01,10.33,8.49,14.54
377,2019-04-17 06:00:00,12.5,0.0,1.1,70,42,1008.1,0.0,10.17,17.72,0.06
378,2019-04-17 09:00:00,15.8,0.0,1.9,340,32,1008.3,0.01,7.33,16.72,0.07
379,2019-04-17 12:00:00,21.5,0.0,3.3,320,22,1006.5,0.02,8.08,17.75,0.06
380,2019-04-17 15:00:00,24.3,0.0,2.1,250,20,1003.3,0.01,7.93,17.43,0.04
381,2019-04-17 18:00:00,23.0,0.0,2.0,230,25,1002.7,0.01,11.05,19.62,14.63
382,2019-04-17 21:00:00,18.8,0.0,0.7,180,34,1004.6,12.45,10.34,17.82,14.79
383,2019-04-18 00:00:00,14.7,0.0,0.3,0,52,1004.4,12.39,8.79,17.81,14.53
384,2019-04-18 03:00:00,12.4,0.0,0.0,0,66,1004.8,12.55,5.06,8.45,14.51
385,2019-04-18 06:00:00,11.1,0.0,0.5,340,74,1004.8,12.27,4.97,10.6,19.76
386,2019-04-18 09:00:00,15.9,0.0,1.7,320,54,1005.3,0.01,7.8,17.38,0.07
387,2019-04-18 12:00:00,22.5,0.0,4.3,270,32,1004.5,0.0,11.79,17.79,0.09
388,2019-04-18 15:00:00,26.2,0.0,3.4,290,25,1002.1,0.02,11.51,17.37,0.02
389,2019-04-18 18:00:00,24.1,0.0,2.4,340,27,1002.4,12.14,7.13,17.64,19.26
390,2019-04-18 21:00:00,21.9,0.0,1.9,270,34,1004.8,12.4,7.26,39.1,19.71
391,2019-04-19 00:00:00,17.5,0.0,0.9,110,51,1006.1,12.22,8.15,36.46,9.86
392,2019-04-19 03:00:00,14.9,0.0,2.2,140,69,1006.9,12.32,7.24,36.69,9.86
393,2019-04-19 06:00:00,13.1,0.0,7.1,90,63,1009.6,0.01,7.16,36.28,14.51
394,2019-04-19 09:00:00,11.4,0.0,7.0,110,65,1012.4,0.0,7.76,17.29,0.04
395,2019-04-19 12:00:00,11.6,0.0,6.1,110,60,1012.9,0.01,8.09,17.87,0.08
396,2019-04-19 15:00:00,11.6,0.0,5.3,110,55,1011.7,0.02,12.75,17.64,0.04
397,2019-04-19 18:00:00,11.8,0.0,2.8,90,51,1011.5,12.17,9.7,30.72,14.63
398,2019-04-19 21:00:00,11.0,0.0,2.0,110,54,1012.5,0.01,9.9,10.92,24.57
399,2019-04-20 00:00:00,10.5,0.0,1.5,140,57,1012.3,0.01,9.77,10.82,14.57
400,2019-04-20 03:00:00,9.7,0.0,1.1,110,61,1011.2,0.0,9.7,10.8,14.55
401,2019-04-20 06:00:00,8.9,0.0,1.1,90,70,1010.7,0.01,8.68,10.76,24.36
402,2019-04-20 09:00:00,13.5,0.0,1.0,20,53,1011.2,0.0,8.55,8.21,0.07
403,2019-04-20 12:00:00,19.4,0.0,2.0,270,43,1008.8,0.01,8.13,7.7,0.06
404,2019-04-20 15:00:00,23.4,0.0,2.1,250,29,1005.3,0.0,10.19,8.31,0.06
405,2019-04-20 18:00:00,23.5,0.0,2.1,320,34,1003.8,8.82,10.17,8.3,14.67
406,2019-04-20 21:00:00,20.1,0.0,1.3,290,45,1006.0,0.01,10.25,8.29,24.47
407,2019-04-21 00:00:00,17.9,0.0,1.2,230,54,1006.4,0.0,10.19,8.29,14.59
408,2019-04-21 03:00:00,16.7,0.0,2.1,270,59,1005.6,0.03,10.37,8.37,14.57
409,2019-04-21 06:00:00,15.7,0.0,0.7,200,64,1006.2,0.01,10.11,8.24,19.11
410,2019-04-21 09:00:00,18.7,0.0,2.7,290,56,1007.0,0.0,10.16,8.28,0.06
411,2019-04-21 12:00:00,22.9,0.0,3.3,290,43,1005.6,0.01,10.15,8.29,0.05
412,2019-04-21 15:00:00,24.5,0.0,2.3,290,40,1004.2,0.01,10.13,8.25,0.06
413,2019-04-21 18:00:00,23.5,0.0,1.6,320,42,1004.4,12.27,10.29,21.47,38.17
414,2019-04-21 21:00:00,17.6,0.0,3.3,140,54,1007.0,0.02,10.32,8.36,19.78
415,2019-04-22 00:00:00,15.7,0.0,2.4,110,63,1007.8,0.01,10.29,8.33,14.61
416,2019-04-22 03:00:00,13.9,0.0,2.1,110,74,1008.2,0.01,10.36,8.36,14.56
417,2019-04-22 06:00:00,11.7,0.0,2.0,140,87,1008.9,0.01,10.09,10.54,19.13
418,2019-04-22 09:00:00,17.0,0.0,3.1,110,67,1010.3,0.02,7.81,17.21,0.04
419,2019-04-22 12:00:00,22.2,0.0,3.9,110,47,1010.2,0.02,8.18,17.78,0.06
420,2019-04-22 15:00:00,24.6,0.0,4.1,110,37,1008.3,0.03,7.9,17.26,0.06
421,2019-04-22 18:00:00,20.5,0.0,4.7,140,48,1008.8,12.19,10.16,50.93,42.24
422,2019-04-22 21:00:00,16.0,0.0,3.1,160,57,1011.3,12.37,10.26,38.57,42.68
423,2019-04-23 00:00:00,14.4,0.0,2.4,140,62,1011.4,12.46,10.39,15.51,32.82
424,2019-04-23 03:00:00,12.9,0.0,2.3,140,75,1010.3,12.44,5.07,15.68,32.85
425,2019-04-23 06:00:00,11.6,0.0,1.7,110,82,1009.6,12.16,8.7,17.82,37.61
426,2019-04-23 09:00:00,15.2,0.0,1.7,110,61,1009.5,0.02,7.99,17.63,0.07
427,2019-04-23 12:00:00,19.9,0.0,0.6,110,43,1007.9,0.03,8.04,17.84,0.05
428,2019-04-23 15:00:00,21.4,0.0,1.3,230,47,1006.8,0.01,7.85,17.52,0.07
429,2019-04-23 18:00:00,16.5,0.2,1.4,110,85,1006.7,0.01,8.67,30.82,14.67
430,2019-04-23 21:00:00,15.4,0.5,1.3,140,94,1006.2,12.38,8.75,10.87,14.61
431,2019-04-24 00:00:00,14.7,1.0,1.4,140,97,1004.8,12.22,4.95,8.55,4.72
432,2019-04-24 03:00:00,14.7,0.5,1.3,140,98,1002.3,12.46,4.18,7.82,4.69
433,2019-04-24 06:00:00,14.9,0.0,1.1,160,98,1001.0,12.18,4.93,10.81,9.89
434,2019-04-24 09:00:00,15.7,0.5,0.0,0,98,1000.6,0.02,7.8,17.41,0.07
435,2019-04-24 12:00:00,19.0,0.0,0.8,50,83,999.9,0.0,8.09,17.89,0.03
436,2019-04-24 15:00:00,21.2,0.0,1.7,250,69,998.5,0.0,7.8,17.38,0.04
437,2019-04-24 18:00:00,21.1,0.0,2.0,270,71,998.2,12.18,8.6,38.44,42.23
438,2019-04-24 21:00:00,19.6,0.0,0.5,90,83,1000.3,12.47,5.05,39.45,42.81
439,2019-04-25 00:00:00,18.3,0.0,1.8,140,91,1000.6,12.44,8.81,15.7,32.78
440,2019-04-25 03:00:00,16.7,0.0,3.6,110,75,1000.1,12.06,9.52,15.22,32.2
441,2019-04-25 06:00:00,14.6,0.0,3.5,110,73,1002.1,2.98,9.43,17.55,12.24
442,2019-04-25 09:00:00,15.1,0.0,3.5,110,52,1003.1,0.0,7.89,17.42,0.06
443,2019-04-25 12:00:00,15.9,0.0,4.0,90,44,1003.1,0.02,7.91,17.52,0.05
444,2019-04-25 15:00:00,15.0,0.0,4.4,110,47,1002.2,0.02,7.86,17.37,0.04
445,2019-04-25 18:00:00,12.9,0.0,3.9,90,77,1002.4,11.9,10.04,17.5,19.33
446,2019-04-25 21:00:00,11.5,0.0,4.3,110,82,1003.1,0.0,10.3,17.73,15.14
447,2019-04-26 00:00:00,10.8,0.0,2.6,140,92,1002.6,0.02,10.21,8.35,14.59
448,2019-04-26 03:00:00,10.7,0.4,1.4,140,93,1001.3,0.0,10.36,8.46,14.54
449,2019-04-26 06:00:00,10.2,0.5,0.4,0,96,1001.7,0.02,10.15,10.68,19.34
450,2019-04-26 09:00:00,11.2,1.0,2.6,290,83,1003.9,0.0,7.81,17.24,0.04
451,2019-04-26 12:00:00,12.1,0.0,2.4,290,71,1004.8,0.02,8.04,17.7,0.01
452,2019-04-26 15:00:00,10.0,2.0,1.5,140,95,1005.4,0.02,8.05,17.54,0.08
453,2019-04-26 18:00:00,9.5,0.5,2.6,140,92,1006.8,11.97,10.08,30.28,14.6
454,2019-04-26 21:00:00,8.5,0.0,0.4,0,92,1010.1,12.42,7.44,17.87,33.88
455,2019-04-27 00:00:00,8.5,0.0,0.0,0,91,1011.4,12.24,4.97,17.67,23.6
456,2019-04-27 03:00:00,8.0,0.0,0.0,0,92,1013.1,12.25,4.95,17.7,23.6
457,2019-04-27 06:00:00,6.0,0.0,0.7,110,94,1014.5,0.01,5.93,17.7,28.39
458,2019-04-27 09:00:00,11.2,0.0,1.3,290,65,1016.3,0.01,5.92,17.65,0.03
459,2019-04-27 12:00:00,14.9,0.0,2.2,250,43,1015.9,0.01,7.32,17.69,0.06
460,2019-04-27 15:00:00,18.0,0.0,1.5,140,32,1013.8,0.01,5.93,17.69,0.07
461,2019-04-27 18:00:00,16.7,0.0,1.6,140,32,1013.0,12.14,5.97,30.84,14.64
462,2019-04-27 21:00:00,13.2,0.0,2.2,140,46,1015.1,11.96,5.82,15.17,32.92
463,2019-04-28 00:00:00,12.7,0.0,0.9,200,48,1016.6,12.16,4.93,15.32,23.53
464,2019-04-28 03:00:00,11.0,0.0,0.1,0,63,1016.3,12.29,4.98,15.41,23.7
465,2019-04-28 06:00:00,9.9,0.0,0.8,90,73,1015.2,0.01,4.96,15.38,28.34
466,2019-04-28 09:00:00,11.0,0.0,0.6,90,71,1015.9,0.0,8.79,15.32,0.06
467,2019-04-28 12:00:00,15.5,0.0,1.4,340,48,1015.4,0.01,8.83,15.3,0.07
468,2019-04-28 15:00:00,17.4,0.0,1.8,50,35,1012.5,0.0,8.8,15.28,0.04
469,2019-04-28 18:00:00,17.6,0.0,1.2,340,34,1011.4,12.17,5.97,28.51,24.54
470,2019-04-28 21:00:00,13.3,0.0,1.2,140,60,1012.5,12.5,6.08,15.58,34.1
471,2019-04-29 00:00:00,11.4,0.0,1.0,160,64,1013.3,12.15,4.91,15.27,23.42
472,2019-04-29 03:00:00,9.5,0.0,1.6,110,82,1012.1,12.34,5.0,15.43,23.72
473,2019-04-29 06:00:00,9.6,0.0,1.7,110,80,1011.3,0.0,4.86,17.47,27.86
474,2019-04-29 09:00:00,10.9,0.0,0.8,140,73,1010.9,0.02,7.73,17.15,0.07
475,2019-04-29 12:00:00,11.0,0.0,0.7,200,87,1009.1,0.01,11.08,17.51,0.05
476,2019-04-29 15:00:00,10.6,5.5,0.0,0,96,1007.0,0.01,37.11,19.33,0.06
477,2019-04-29 18:00:00,11.4,6.0,1.0,320,98,1005.8,0.0,9.76,26.06,14.64
478,2019-04-29 21:00:00,11.9,0.0,0.9,110,96,1005.1,0.01,9.82,13.12,14.73
479,2019-04-30 00:00:00,11.7,0.0,1.2,340,98,1004.8,0.01,9.72,13.05,14.58
480,2019-04-30 03:00:00,11.7,0.0,0.8,320,96,1004.2,0.03,9.69,13.15,14.55
481,2019-04-30 06:00:00,11.9,0.0,0.5,50,95,1003.9,0.01,10.99,19.91,24.24
482,2019-04-30 09:00:00,13.3,0.0,1.0,110,91,1003.6,0.03,7.86,17.52,0.05
483,2019-04-30 12:00:00,16.1,0.0,1.5,140,75,1003.6,0.01,8.05,17.47,0.05
484,2019-04-30 15:00:00,18.4,0.0,2.0,90,63,1001.3,0.01,14.17,17.64,0.07
485,2019-04-30 18:00:00,18.3,0.0,0.7,140,61,1000.4,12.16,10.42,58.87,42.17
486,2019-04-30 21:00:00,14.4,0.0,0.0,0,86,1001.3,12.14,16.55,38.64,42.17
487,2019-05-01 00:00:00,12.6,0.0,0.0,0,94,1001.4,14.37,12.77,18.54,38.04
488,2019-05-01 03:00:00,11.6,0.0,0.0,0,97,1000.2,12.35,16.87,17.93,32.62
489,2019-05-01 06:00:00,10.9,0.0,0.0,0,98,1000.6,12.25,19.87,17.88,37.83
490,2019-05-01 09:00:00,17.3,0.0,3.4,270,57,1000.6,0.02,15.33,17.53,0.04
491,2019-05-01 12:00:00,21.1,0.0,2.9,270,43,999.4,0.03,15.54,17.76,0.06
492,2019-05-01 15:00:00,23.4,0.0,3.2,320,30,996.9,0.01,14.1,16.81,0.05
493,2019-05-01 18:00:00,22.2,0.0,3.2,320,30,996.6,0.01,14.89,17.89,14.69
494,2019-05-01 21:00:00,19.1,0.0,1.8,320,30,999.0,12.26,14.89,17.92,33.03
495,2019-05-02 00:00:00,17.2,0.0,2.4,270,49,1000.5,12.18,12.54,17.78,22.99
496,2019-05-02 03:00:00,15.3,0.0,1.8,290,53,1001.8,12.19,12.55,17.64,23.01
497,2019-05-02 06:00:00,10.7,0.0,0.6,140,85,1003.9,12.23,13.37,18.1,29.9
498,2019-05-02 09:00:00,16.7,0.0,1.4,360,49,1005.4,0.02,16.01,17.32,0.05
499,2019-05-02 12:00:00,22.6,0.0,3.3,270,25,1004.8,0.02,9.47,17.59,0.04
500,2019-05-02 15:00:00,25.1,0.0,2.1,320,19,1003.5,0.01,6.23,17.22,0.05
501,2019-05-02 18:00:00,24.1,0.0,4.2,320,17,1004.0,12.11,9.57,38.2,42.59
502,2019-05-02 21:00:00,21.0,0.0,3.5,290,26,1006.2,12.46,9.84,38.98,39.26
503,2019-05-03 00:00:00,16.3,0.0,1.6,320,41,1008.0,12.51,7.41,37.19,33.83
504,2019-05-03 03:00:00,11.9,0.0,0.1,0,60,1008.4,12.31,7.23,36.52,33.51
505,2019-05-03 06:00:00,9.6,0.0,1.6,110,73,1009.4,0.01,7.15,38.45,37.95
506,2019-05-03 09:00:00,17.9,0.0,1.0,360,39,1011.3,0.0,10.2,17.51,0.05
507,2019-05-03 12:00:00,24.7,0.0,1.5,290,19,1010.6,0.01,8.04,17.66,0.05
508,2019-05-03 15:00:00,27.3,0.0,2.9,320,14,1008.4,0.02,7.92,17.36,0.05
509,2019-05-03 18:00:00,27.4,0.0,1.5,340,13,1007.6,12.08,8.07,50.91,42.56
510,2019-05-03 21:00:00,19.4,0.0,2.6,110,45,1010.4,12.46,8.33,39.26,43.81
511,2019-05-04 00:00:00,15.8,0.0,0.0,0,61,1011.4,12.01,8.06,8.29,33.1
512,2019-05-04 03:00:00,12.5,0.0,1.0,90,73,1011.8,12.2,9.01,9.16,33.39
513,2019-05-04 06:00:00,11.1,0.0,0.5,70,85,1012.3,0.0,8.22,8.38,38.26
514,2019-05-04 09:00:00,18.2,0.0,1.4,110,56,1012.9,0.01,8.05,8.28,0.06
515,2019-05-04 12:00:00,26.1,0.0,1.1,360,27,1011.8,0.01,7.92,8.31,0.1
516,2019-05-04 15:00:00,28.6,0.0,1.5,360,18,1009.5,0.01,8.19,8.38,0.05
517,2019-05-04 18:00:00,27.9,0.0,1.5,250,14,1008.7,10.21,7.74,21.04,35.83
518,2019-05-04 21:00:00,20.8,0.0,2.4,140,54,1011.1,12.28,8.25,8.42,43.39
519,2019-05-05 00:00:00,17.5,0.0,1.4,140,65,1011.3,12.29,9.05,9.16,33.47
520,2019-05-05 03:00:00,15.5,0.0,0.9,140,76,1011.1,12.2,8.18,8.35,33.36
521,2019-05-05 06:00:00,14.0,0.0,1.0,140,76,1011.2,0.0,7.6,8.45,32.98
522,2019-05-05 09:00:00,18.8,0.0,1.8,340,55,1011.6,0.0,6.24,7.53,0.06
523,2019-05-05 12:00:00,26.2,0.0,2.7,270,26,1009.4,0.0,7.15,8.31,0.09
524,2019-05-05 15:00:00,28.9,0.0,2.7,290,17,1006.3,0.02,7.07,8.26,0.08
525,2019-05-05 18:00:00,27.2,0.0,2.3,270,17,1005.4,12.03,7.19,21.32,24.61
526,2019-05-05 21:00:00,23.1,0.0,0.4,0,27,1007.6,12.29,7.26,8.4,15.11
527,2019-05-06 00:00:00,19.3,0.0,2.1,340,38,1008.0,12.24,7.22,8.4,5.21
528,2019-05-06 03:00:00,15.4,0.0,1.4,320,49,1007.0,12.26,7.25,8.36,5.2
529,2019-05-06 06:00:00,13.4,0.0,1.0,70,53,1007.7,0.02,7.17,8.34,9.85
530,2019-05-06 09:00:00,16.2,0.0,3.5,320,43,1008.9,0.0,7.16,8.37,0.05
531,2019-05-06 12:00:00,19.6,0.0,2.9,290,25,1008.3,0.01,7.75,9.15,0.05
532,2019-05-06 15:00:00,19.4,0.0,5.9,110,39,1006.8,0.0,7.23,8.4,0.07
533,2019-05-06 18:00:00,14.2,0.0,7.0,110,56,1007.8,0.01,6.0,21.58,14.65
